Disguist	வைகோ நாயுடு இல்லை ஏனென்றால் அவர் கிறிஸ்தவ மதம் மாறிவிட்டார் செபாஸ்டின் சைமன் அவனும் ஒரு கிறிஸ்தவன் இரண்டு பேரும் சேர்ந்து நாடகமாடுகிறார்கள் இவர்கள் இருவரும் ஒழிக்கப்பட வேண்டியவர்கள் ஜெய்ஹிந்த்
Neutral	பொன் வானம் என்றுபாடல் உன்மையில் மனதில்  என்டென்றும் பன்னீர் சிந்தும் என் நேரம் வாழ்த்துக்கள் உங்கள் இசை என்றும் ஒரு சகாப்தம் அய்யா இளையராஜா அவர்கள்
Neutral	கோபாலய்யா பார்த்தாலே புத்துணர்வு இருக்குது ஐயா
Neutral	திராவிடன் என்று சொல்பவனை கைது செய்து சிறையில் அடைக்க வேண்டும் .தமிழனை தமிழன் என்றே சொல்லவும் .
Neutral	ஒருவன் தேர்வில் தோல்வியை தழுவ படிக்கதாது கரணம் அல்ல ..அவன் விட்டு பிரச்னை .சமூக பிரச்சனை .. போன்று ஏராளம் உள்ளது ..யாரையும் இழிவாக பேசாதீர்கள்😊
Love	நீ ஜெயிக்கணும் யா
Joy	வரும் முன் மக்களோடு மக்களாக  இணையும் தாங்கள் வந்த பின்பும் மக்களோடு இணையும் குணம்மாறா தன்மை தங்களிடம்.... பெருகட்டும். வாழ்த்துக்கள் அய்யா.
Sadness	நீட் தேர்வுவால் இறந்த மாணவர்கள்
Neutral	வேலை வாய்ப்பு அலுவலகத்தில் பதிவு பன்னாதவர்கள்
Joy	தல எப்போது மாஸ் தான்
Neutral	சப்த ரிஷி மண்டலம் சரியா
